CustomerId,ChurnProbability,Cluster,Exited,Balance,CreditScore
15701412,0.0,1,0,0.0,739
15707479,0.04,2,0,125608.72,664
15675176,0.18,0,0,144953.31,512
15703037,0.76,0,1,0.0,618
15725311,0.03,0,0,114722.05,726
15749130,0.0,0,0,74298.43,621
15707551,0.04,1,0,73054.37,568
15742272,0.71,2,1,96418.09,669
15574692,0.62,1,1,0.0,667
15740404,0.0,1,0,0.0,758
15808334,0.09,0,0,93124.04,776
15571666,0.13,2,0,134497.27,642
15745605,0.65,0,1,88011.4,722
15702138,0.05,2,0,156834.34,510
15671804,0.02,0,0,146943.38,648
15617790,0.03,2,0,105767.28,626
15791991,0.17,0,0,0.0,773
15708046,0.11,2,0,117551.23,744
15715643,0.03,1,0,0.0,662
15651900,0.87,2,1,81571.05,782
15706762,0.03,0,0,145809.53,597
15752694,0.0,0,0,83772.95,653
15786237,0.06,1,0,0.0,651
15791851,0.1,0,0,185734.75,726
15696061,0.19,2,0,101633.04,581
15605461,0.15,2,0,130830.22,594
15619608,0.91,2,1,92895.56,454
15715877,0.0,1,0,0.0,821
15778410,0.79,0,1,0.0,533
15757310,0.05,0,0,148363.38,655
15797692,0.03,2,0,89939.62,659
15746902,0.02,1,0,0.0,793
15690939,0.05,0,0,0.0,575
15585282,0.08,0,0,127706.33,755
15791842,0.03,0,0,71187.24,478
15631681,0.02,1,0,0.0,807
15689692,0.03,0,0,150348.37,598
15793311,0.8,0,1,119492.88,765
15722212,0.1,1,0,0.0,696
15797165,0.89,2,1,0.0,703
15592716,0.93,2,1,0.0,559
15720968,0.0,2,0,130274.26,606
15628007,0.0,1,0,0.0,653
15777907,0.64,0,1,0.0,791
15784676,0.28,2,0,125268.03,583
15670823,0.86,2,1,116646.76,651
15658485,0.03,0,0,70302.48,785
15572398,0.03,1,0,0.0,614
15723484,0.21,2,0,103873.39,669
15636756,0.01,1,0,0.0,545
15584363,0.01,0,0,133634.02,824
15796334,0.76,2,1,144757.02,558
15638646,0.05,0,0,160474.59,669
15704250,0.0,1,0,0.0,506
15808044,0.96,1,1,106804.26,580
15811032,0.12,0,0,145984.92,477
15674720,0.75,0,1,123067.63,691
15738088,0.82,1,1,0.0,634
15767908,0.06,2,0,127678.8,567
15578238,0.07,1,0,0.0,727
15677538,0.06,0,0,0.0,569
15738907,0.95,2,1,96956.1,798
15567855,0.0,1,0,0.0,623
15640442,0.02,2,0,129722.57,717
15805025,0.21,0,0,139859.23,636
15694859,0.02,0,0,132932.14,751
15811978,0.22,0,0,104763.41,693
15686885,0.11,0,0,124655.59,777
15650575,0.77,1,1,0.0,720
15791172,0.05,2,0,35741.69,672
15734765,0.04,0,0,133800.98,739
15666032,0.04,2,0,127289.28,568
15806945,0.0,2,0,88594.14,611
15757837,0.0,0,0,88311.48,584
15710424,0.06,0,0,0.0,435
15580629,0.01,2,0,134837.58,604
15597896,0.75,2,1,127760.07,365
15728823,0.01,1,0,0.0,836
15755262,0.71,2,1,89763.84,608
15582129,0.96,1,1,43772.66,517
15775826,0.01,0,0,78133.15,677
15799600,0.33,0,0,111599.32,640
15665524,0.08,2,0,103154.66,605
15682778,0.0,1,0,0.0,680
15634950,0.78,0,1,107174.58,657
15735270,0.92,2,1,0.0,767
15587573,0.03,0,0,115084.53,626
15571571,0.31,1,0,127331.46,680
15806926,0.01,0,0,97440.02,615
15777994,0.0,1,0,0.0,718
15810891,0.04,0,0,117731.79,662
15616454,0.64,0,1,111905.43,476
15798310,0.06,0,0,165692.91,480
15637461,0.0,1,0,0.0,758
15707968,0.67,2,1,73211.12,545
15771270,0.63,0,1,127471.56,635
15625706,0.7,2,1,116546.59,693
15790763,0.09,1,0,0.0,599
15650068,0.07,0,0,149117.31,511
15784218,0.05,1,0,0.0,620
15732563,0.03,0,0,99046.31,726
15714062,0.75,2,1,77641.99,690
15674398,0.04,1,0,0.0,642
15744582,0.79,1,1,0.0,680
15801473,0.01,1,0,51949.95,599
15812279,0.11,2,0,115345.86,634
15697686,0.0,1,0,0.0,787
15566312,0.82,1,1,0.0,660
15640260,0.01,0,0,131081.66,595
15765322,0.0,0,0,84284.48,755
15649793,0.0,1,0,0.0,658
15614520,0.07,2,0,148580.12,682
15654060,0.02,1,0,0.0,517
15804394,0.78,2,1,130627.66,663
15774262,0.06,0,0,83693.34,597
15637414,0.0,0,0,128736.39,618
15781777,0.03,2,0,148659.48,604
15594391,0.87,2,1,183555.24,770
15735799,0.26,0,0,137318.42,527
15709917,0.16,2,0,98202.76,601
15798532,0.0,0,0,120879.73,810
15695078,0.01,1,0,0.0,699
15674551,0.81,2,1,111756.5,535
15581748,0.12,0,0,101134.87,754
15627637,0.02,2,0,73314.04,709
15748718,0.01,2,0,115062.61,517
15770543,0.06,2,0,74260.03,679
15663168,0.03,2,0,110934.54,665
15735837,0.0,1,0,0.0,574
15788683,0.12,2,0,129417.82,588
15792934,0.01,1,0,0.0,661
15682890,0.02,1,0,65095.41,745
15659234,0.03,0,0,85704.95,494
15814430,0.73,2,1,0.0,747
15808228,0.06,0,0,60603.4,768
15688074,0.09,0,0,125013.72,802
15593601,0.01,0,0,133598.4,734
15637788,0.04,2,0,110203.77,743
15629323,0.77,2,1,116471.43,617
15769051,0.08,0,0,0.0,503
15689953,0.04,2,0,128226.37,697
15698442,0.0,0,0,122964.88,719
15571816,0.06,0,0,0.0,850
15627232,0.81,0,1,114203.47,608
15651103,0.04,0,0,183744.98,762
15813911,0.08,2,0,0.0,809
15643630,0.77,1,1,63127.41,770
15802823,0.01,1,0,0.0,745
15713374,0.05,0,0,157094.78,689
15655774,0.0,1,0,0.0,583
15768072,0.73,2,1,0.0,688
15795166,0.01,0,0,153572.31,618
15707681,0.01,0,0,88977.39,501
15695356,0.0,1,0,0.0,722
15766810,0.1,0,0,92246.14,699
15646566,0.19,0,0,187911.55,763
15747000,0.0,1,0,0.0,592
15772781,0.94,1,1,0.0,703
15567486,0.02,1,0,0.0,634
15628523,0.03,1,0,0.0,539
15686302,0.02,0,0,124328.84,745
15661034,0.77,2,1,106059.4,813
15697460,0.05,0,0,99441.21,596
15642619,0.02,1,0,0.0,603
15774258,0.01,1,0,0.0,678
15627352,0.89,2,1,110356.42,459
15606435,0.04,0,0,187013.13,593
15801247,0.03,2,0,105317.73,605
15814536,0.02,2,0,112541.54,549
15798960,0.0,0,0,108393.35,680
15678284,0.9,1,1,74623.5,651
15740264,0.01,1,0,0.0,640
15586585,0.27,2,0,111018.98,698
15754578,0.03,2,0,135984.15,606
15740104,0.61,0,1,169649.73,425
15759480,0.06,0,0,139180.97,644
15705313,0.01,0,0,58036.33,707
15655007,0.01,1,0,0.0,758
15725478,0.02,1,0,0.0,775
15806249,0.0,1,0,0.0,671
15700540,0.12,2,0,129893.56,557
15742971,0.12,2,0,161887.81,708
15642937,0.09,1,0,0.0,550
15705298,0.01,2,0,172693.54,697
15775703,0.61,0,1,71281.29,702
15693131,0.01,0,0,95508.2,581
15576085,0.0,1,0,0.0,739
15656148,0.89,1,1,115046.74,376
15631871,0.2,0,0,116936.81,616
15576714,0.01,1,0,0.0,687
15622003,0.03,2,0,92566.53,745
15621440,0.0,1,0,0.0,694
15651001,0.09,2,0,116803.8,725
15686696,0.04,2,0,81070.34,817
15809302,0.0,1,0,0.0,572
15708256,0.0,1,0,0.0,803
15707025,0.01,1,0,0.0,648
15616029,0.0,1,0,0.0,705
15569759,0.3,1,0,0.0,583
15742019,0.03,1,0,0.0,675
15780409,0.0,1,0,0.0,783
15682084,0.0,1,0,0.0,680
15791114,0.04,2,0,135179.49,700
15585835,0.13,2,0,109783.69,655
15689147,0.0,1,0,0.0,652
15798975,0.92,2,1,132403.56,606
15654346,0.04,0,0,130463.55,679
15702499,0.06,0,0,190678.02,770
15696637,0.04,0,0,151097.28,571
15701555,0.09,0,0,84903.33,575
15613172,0.04,2,0,95826.49,628
15769346,0.02,2,0,134997.49,587
15636658,0.0,1,0,0.0,596
15682868,0.69,0,1,99816.46,850
15657937,0.14,2,0,112949.71,709
15805112,0.03,2,0,82259.29,578
15571305,0.74,2,1,103060.63,588
15667932,0.07,1,0,0.0,758
15815628,0.03,2,0,113899.92,711
15681878,0.63,0,1,104339.11,436
15662085,0.03,0,0,0.0,678
15809279,0.07,0,0,96877.21,773
15641359,0.62,1,1,0.0,662
15782454,0.82,0,1,0.0,552
15735078,0.17,0,0,139687.66,724
15634491,0.02,0,0,176166.56,652
15634180,0.02,2,0,97268.1,729
15768367,0.62,0,1,186558.55,781
15768233,0.73,0,1,114346.3,435
15774727,0.06,2,0,129398.01,757
15769783,0.08,0,0,0.0,542
15726695,0.01,2,0,122446.61,601
15601116,0.0,1,0,0.0,686
15620756,0.8,0,1,202904.64,747
15730688,0.65,0,1,116755.5,548
15778368,0.96,2,1,121175.56,552
15811327,0.09,0,0,79415.67,700
15765518,0.91,2,1,105229.53,643
15612043,0.05,0,0,90145.04,418
15774507,0.05,2,0,119013.86,574
15732268,0.04,2,0,159597.45,751
15687431,0.0,0,0,115171.71,642
15601811,0.93,2,1,110240.04,668
15621423,0.93,1,1,117280.23,736
15762268,0.18,2,0,141162.08,666
15569266,0.14,2,0,155060.41,644
15778290,0.02,0,0,70416.75,799
15624323,0.01,1,0,0.0,642
15657214,0.01,1,0,0.0,601
15658890,0.15,0,0,98899.76,603
15612769,0.03,0,0,61581.97,692
15569432,0.71,1,1,0.0,656
15805681,0.03,0,0,0.0,716
15789924,0.08,0,0,0.0,658
15793331,0.0,2,0,133050.97,812
15597983,0.0,0,0,154953.94,692
15613787,0.06,2,0,116932.59,505
15755077,0.62,0,1,105617.73,778
15662397,0.11,0,0,176099.13,640
15702380,0.01,1,0,0.0,663
15754796,0.69,0,1,135070.58,487
15731815,0.95,1,1,96134.11,529
15589698,0.81,0,1,107104.5,555
15804962,0.69,0,1,155655.46,606
15595071,0.01,0,0,149777.0,696
15722473,0.01,1,0,0.0,713
15768881,0.0,1,0,0.0,738
15765257,0.64,0,1,121461.87,564
15700487,0.96,1,1,118022.06,805
15669805,0.07,2,0,99557.94,748
15777054,0.25,2,0,137479.13,584
15750545,0.9,1,1,0.0,629
15727703,0.15,2,0,126979.75,773
15697095,0.05,1,0,0.0,705
15628697,0.12,0,0,160736.63,631
15798615,0.19,2,0,137301.87,850
15575748,0.01,1,0,68881.59,809
15775192,0.96,2,1,102962.62,732
15741719,0.06,0,0,165298.12,540
15772896,0.74,2,1,100160.75,763
15586174,0.11,0,0,116377.48,700
15674671,0.04,0,0,128410.71,551
15690452,0.29,2,0,63349.75,605
15686219,0.04,2,0,71018.6,611
15772618,0.02,0,0,90920.75,665
15791304,0.0,0,0,165413.43,604
15783691,0.07,2,0,120171.58,722
15655875,0.0,1,0,0.0,511
15711843,0.85,1,1,147856.82,613
15732293,0.0,1,0,0.0,759
15669491,0.09,0,0,157866.77,850
15756125,0.03,2,0,140856.16,757
15632736,0.03,0,0,104911.35,850
15639277,0.16,2,0,0.0,678
15746708,0.97,2,1,119961.48,589
15741092,0.01,2,0,153360.02,671
15798906,0.01,1,0,0.0,628
15757015,0.02,2,0,106640.5,783
15747878,0.19,0,0,0.0,739
15592386,0.15,1,0,0.0,520
15705383,0.01,0,0,125476.31,642
15639665,0.08,1,0,0.0,846
15694453,0.01,0,0,131519.49,631
15701200,0.01,1,0,0.0,576
15780954,0.01,1,0,65848.36,582
15647259,0.0,1,0,0.0,643
15621031,0.0,1,0,0.0,761
15785042,0.06,2,0,97588.6,488
15685654,0.04,1,0,0.0,514
15575858,0.0,1,0,0.0,763
15569423,0.0,1,0,0.0,731
15587596,0.08,2,0,107553.33,628
15803689,0.85,2,1,119741.77,647
15651352,0.71,2,1,0.0,529
15638068,0.0,1,0,0.0,507
15789413,0.0,1,0,0.0,733
15735428,0.01,1,0,0.0,673
15581548,0.03,2,0,98800.0,637
15772479,0.0,1,0,0.0,673
15716357,0.02,0,0,122486.11,772
15633516,0.1,0,0,0.0,526
15629002,0.01,0,0,102603.3,747
15593694,0.03,1,0,0.0,814
15719352,0.06,2,0,170184.99,754
15573741,0.02,0,0,95010.92,698
15694995,0.01,1,0,0.0,712
15714939,0.11,0,0,148249.54,484
15710034,0.62,0,1,135645.29,637
15599090,0.16,0,0,108407.34,564
15693162,0.02,2,0,99713.87,694
15695699,0.0,1,0,0.0,687
15595831,0.11,0,0,145215.43,579
15761654,0.01,0,0,134152.29,726
15578096,0.03,2,0,106397.75,537
15748639,0.01,0,0,110053.62,497
15771543,0.67,0,1,134237.07,507
15605455,0.01,1,0,0.0,664
15644686,0.02,1,0,53299.96,729
15574608,0.01,0,0,133889.35,713
15638607,0.91,2,1,0.0,546
15641114,0.0,0,0,130091.5,701
15777459,0.68,0,1,175406.13,619
15807163,0.77,2,1,0.0,537
15719302,0.73,0,1,126547.8,765
15666675,0.04,0,0,155062.8,753
15672330,0.08,1,0,0.0,678
15798834,0.04,2,0,0.0,719
15655794,0.0,1,0,0.0,620
15705343,0.11,2,0,0.0,649
15604792,0.02,0,0,140752.06,609
15585901,0.91,1,1,0.0,717
15654300,0.02,0,0,75242.28,530
15686718,0.12,0,0,115569.21,802
15591257,0.0,1,0,0.0,796
15610557,0.01,0,0,79858.13,695
15665340,0.0,1,0,0.0,584
15770498,0.01,0,0,111723.08,798
15579433,0.05,2,0,96674.55,793
15677785,0.04,2,0,136963.12,656
15578045,0.73,2,1,141434.04,538
15589224,0.01,1,0,0.0,596
15601351,0.03,0,0,127806.91,735
15804853,0.79,2,1,57098.96,781
15592412,0.9,2,1,131038.14,713
15711901,0.04,0,0,109162.82,500
15744517,0.91,2,1,0.0,735
15762123,0.01,1,0,0.0,717
15598695,0.05,0,0,130169.27,834
15646276,0.08,2,0,146033.62,831
15793842,0.01,2,0,76322.69,700
15610343,0.78,1,1,0.0,705
15598574,0.04,1,0,0.0,695
15612358,0.01,0,0,134498.54,573
15789097,0.59,1,1,0.0,644
15776231,0.02,0,0,88109.81,626
15751549,0.02,2,0,77082.65,658
15661036,0.01,1,0,0.0,725
15665759,0.06,0,0,117866.92,724
15618774,0.92,2,1,0.0,474
15661007,0.03,2,0,72783.42,660
15647838,0.93,2,1,116574.84,648
15675650,0.11,0,0,97819.36,486
15714920,0.11,0,0,163867.86,585
15600106,0.01,1,0,0.0,631
15650288,0.21,2,0,116269.01,634
15765173,0.89,2,1,0.0,350
15731412,0.12,0,0,95900.04,693
15598510,0.03,0,0,105907.42,583
15683053,0.92,2,1,0.0,809
15741693,0.03,0,0,130661.96,693
15692977,0.0,2,0,130700.92,612
15692926,0.02,0,0,121702.73,498
15612092,0.77,2,1,105397.8,646
15721189,0.01,1,0,0.0,666
15813916,0.04,0,0,89688.94,622
15659327,0.85,2,1,121197.64,520
15775306,0.92,1,1,122384.22,421
15649668,0.0,0,0,145750.45,637
15676519,0.82,1,1,0.0,615
15790630,0.86,2,1,0.0,619
15743067,0.09,2,0,130483.95,625
15595162,0.04,2,0,122570.69,708
15654489,0.06,0,0,134887.53,843
15792986,0.75,2,1,133811.78,580
15596939,0.01,2,0,132578.92,659
15595350,0.02,2,0,136067.82,661
15587676,0.02,0,0,0.0,699
15701962,0.05,2,0,166930.76,590
15642248,0.09,0,0,123935.35,608
15604588,0.03,1,0,0.0,850
15703205,0.08,0,0,113402.14,656
15715541,0.09,0,0,113311.11,850
15593128,0.81,2,1,129255.2,608
15812513,0.83,2,1,103583.05,599
15616922,0.01,1,0,0.0,479
15622834,0.16,2,0,0.0,678
15664547,0.68,2,1,0.0,760
15573893,0.01,0,0,173459.45,569
15731519,0.0,1,0,0.0,511
15566156,0.11,2,0,71497.79,749
15604295,0.01,1,0,0.0,543
15729832,0.06,2,0,145512.84,658
15600734,0.05,0,0,174397.21,624
15648951,0.01,1,0,0.0,785
15632324,0.05,1,0,0.0,602
15811177,0.11,2,0,167949.48,643
15636731,0.1,0,0,101609.01,714
15694200,0.65,2,1,178111.82,693
15785815,0.0,0,0,142631.54,670
15781989,0.15,2,0,120094.93,733
15598883,0.02,1,0,0.0,599
15782941,0.02,1,0,0.0,573
15771540,0.11,2,0,148912.44,755
15609160,0.0,1,0,0.0,586
15784361,0.05,0,0,140355.6,543
15723400,0.0,1,0,0.0,663
15797964,0.05,0,0,154333.82,732
15779064,0.0,1,0,0.0,677
15808023,0.08,0,0,133681.78,836
15588854,0.02,0,0,110581.29,715
15782802,0.08,0,0,114450.32,582
15738042,0.01,0,0,140894.06,543
15587038,0.69,0,1,0.0,654
15813659,0.95,2,1,0.0,594
15730738,0.01,1,0,0.0,786
15754105,0.02,2,0,106967.18,650
15802501,0.0,2,0,103564.83,724
15603216,0.0,1,0,0.0,642
15763111,0.06,0,0,124577.15,808
15730044,0.86,1,1,64497.94,809
15783875,0.0,1,0,0.0,500
15612444,0.0,1,0,0.0,549
15585367,0.95,2,1,120392.99,555
15645835,0.0,1,0,0.0,605
15760849,0.0,1,0,0.0,537
15810010,0.03,2,0,118448.15,678
15815097,0.0,1,0,0.0,603
15758692,0.01,2,0,146011.4,669
15631267,0.07,0,0,153590.73,641
15665963,0.06,0,0,128393.29,681
15658813,0.03,1,0,0.0,645
15582951,0.04,2,0,126442.59,696
15592877,0.14,2,0,132657.55,641
15652048,0.13,0,0,105007.31,563
15785576,0.21,2,0,119496.87,434
15632826,0.06,2,0,134006.77,493
15683195,0.0,0,0,146605.27,719
15618391,0.0,1,0,0.0,810
15772337,0.68,0,1,153855.52,723
15705639,0.0,2,0,95059.02,692
15759034,0.06,2,0,112262.84,654
15625035,0.08,0,0,160139.59,703
15600651,0.1,1,0,0.0,749
15666095,0.78,0,1,79811.72,753
15726556,0.01,2,0,135067.52,594
15620832,0.04,1,0,0.0,723
15727421,0.01,1,0,0.0,586
15810978,0.01,1,0,0.0,788
15713819,0.12,0,0,92347.96,562
15728012,0.11,2,0,128398.38,678
15700174,0.06,2,0,83319.28,733
15753754,0.01,1,0,0.0,587
15747358,0.07,0,0,170331.37,643
15636624,0.69,2,1,165272.13,805
15599251,0.02,2,0,184715.86,602
15662901,0.01,1,0,0.0,656
15625021,0.02,1,0,0.0,585
15750248,0.02,2,0,132292.63,619
15810829,0.9,2,1,0.0,618
15610972,0.72,2,1,91115.76,681
15681402,0.14,0,0,66101.89,763
15674928,0.08,1,0,0.0,850
15793585,0.01,1,0,0.0,675
15758939,0.03,0,0,127801.88,540
15704819,0.01,2,0,92126.26,734
15738063,0.0,1,0,0.0,631
15593501,0.01,2,0,148667.81,493
15680727,0.15,2,0,121973.28,735
15808868,0.89,1,1,103696.97,652
15606386,0.93,1,1,111512.75,753
15799631,0.0,1,0,0.0,585
15568519,0.0,1,0,0.0,534
15737571,0.02,0,0,84121.04,540
15649418,0.03,0,0,178171.04,776
15694510,0.08,2,0,129855.32,725
15714586,0.09,0,0,99836.47,646
15660735,0.0,1,0,0.0,581
15633650,0.04,0,0,146720.98,677
15787155,0.11,0,0,0.0,514
15672481,0.01,1,0,0.0,641
15731463,0.15,0,0,105301.5,818
15669516,0.0,1,0,0.0,746
15803352,0.01,0,0,155736.42,613
15624667,0.02,0,0,135871.5,684
15609319,0.02,0,0,145754.91,711
15771409,0.91,2,1,151933.63,586
15612525,0.91,2,1,0.0,499
15653753,0.05,2,0,113567.94,542
15619407,0.02,0,0,133707.09,615
15739514,0.0,1,0,0.0,659
15694566,0.62,1,1,0.0,602
15668385,0.13,0,0,154863.15,642
15754926,0.0,1,0,0.0,512
15777553,0.93,2,1,123785.24,659
15755018,0.03,2,0,109819.16,568
15752622,0.06,0,0,38550.06,729
15745250,0.94,2,1,156652.13,850
15735080,0.13,0,0,0.0,508
15681956,0.01,1,0,0.0,684
15573456,0.78,2,1,127209.0,648
15742668,0.04,2,0,108269.37,626
15633854,0.01,1,0,0.0,654
15741921,0.02,1,0,0.0,622
15781210,0.02,1,0,0.0,711
15606267,0.02,0,0,98640.74,622
15759991,0.13,2,0,141573.55,748
15761950,0.8,0,1,110827.49,652
15629617,0.01,0,0,126873.52,572
15684419,0.22,1,0,0.0,709
15733602,0.02,1,0,0.0,814
15630661,0.03,2,0,75212.28,614
15607837,0.0,0,0,105599.67,746
15691863,0.01,1,0,0.0,751
15701687,0.89,1,1,77526.66,664
15755731,0.88,0,1,117005.55,635
15612893,0.19,2,0,0.0,558
15595010,0.05,1,0,0.0,694
15718281,0.69,0,1,123276.69,706
15733114,0.06,1,0,0.0,552
15759618,0.93,2,1,0.0,535
15618936,0.98,2,1,0.0,688
15692137,0.14,0,0,0.0,759
15746410,0.01,1,0,0.0,432
15635942,0.56,1,1,0.0,576
15805704,0.81,1,1,0.0,745
15808582,0.13,0,0,0.0,665
15672145,0.02,0,0,121551.58,534
15678374,0.02,1,0,0.0,666
15606229,0.0,1,0,0.0,771
15770435,0.12,0,0,115335.32,639
15777076,0.0,1,0,0.0,651
15645496,0.12,2,0,139972.18,648
15677382,0.02,0,0,107569.96,625
15792029,0.0,1,0,0.0,620
15792646,0.02,0,0,91216.0,647
15662243,0.86,2,1,162702.35,559
15654959,0.09,0,0,158719.57,670
15669957,0.24,0,0,144696.75,655
15579074,0.12,0,0,84651.79,619
15733883,0.0,1,0,0.0,604
15810807,0.15,1,0,0.0,513
15780514,0.05,2,0,136678.52,707
15710105,0.75,0,1,105099.45,581
15750141,0.04,1,0,65253.07,721
15726945,0.0,1,0,0.0,677
15596647,0.08,0,0,69712.74,768
15809830,0.07,1,0,0.0,630
15795511,0.1,2,0,95252.72,800
15681755,0.0,1,0,0.0,605
15791452,0.0,1,0,0.0,675
15801488,0.01,1,0,0.0,723
15710553,0.04,0,0,142055.41,555
15775490,0.04,2,0,110570.78,660
15662758,0.04,2,0,97925.11,620
15812918,0.04,1,0,62339.81,432
15790829,0.04,1,0,0.0,703
15791316,0.01,1,0,0.0,714
15750776,0.02,0,0,164850.54,850
15799031,0.02,1,0,0.0,523
15711386,0.0,1,0,0.0,724
15722583,0.05,0,0,157576.47,636
15766185,0.07,0,0,146587.3,850
15750441,0.0,0,0,81210.72,782
15680683,0.04,2,0,197200.04,640
15658982,0.81,1,1,122034.4,650
15787026,0.01,0,0,185267.45,627
15630244,0.16,2,0,134320.23,457
15744873,0.93,2,1,143595.87,657
15798429,0.02,1,0,0.0,741
15622801,0.03,0,0,102000.17,555
15581440,0.72,0,1,110463.25,724
15649160,0.04,0,0,138731.95,554
15589793,0.81,2,1,144453.75,604
15755239,0.02,0,0,162657.64,758
15792862,0.8,2,1,104584.11,653
15686999,0.02,1,0,0.0,556
15677305,0.04,0,0,107749.03,490
15678210,0.02,0,0,105069.98,684
15736769,0.04,1,0,0.0,663
15702434,0.01,1,0,0.0,850
15627027,0.0,1,0,0.0,738
15743538,0.0,1,0,0.0,710
15631460,0.02,1,0,0.0,671
15742534,0.0,0,0,123802.98,527
15773039,0.09,0,0,0.0,550
15601184,0.02,1,0,0.0,604
15677049,0.01,0,0,106570.34,595
15771857,0.0,0,0,89039.9,513
15774382,0.05,0,0,169377.31,579
15774192,0.83,2,1,105435.74,539
15732963,0.0,1,0,0.0,722
15765014,0.15,0,0,179380.74,547
15678882,0.09,2,0,129965.18,540
15776733,0.09,2,0,124513.66,638
15699257,0.05,2,0,143145.87,651
15585215,0.0,1,0,0.0,763
15786852,0.04,0,0,158651.29,565
15689602,0.02,0,0,130015.24,698
15647111,0.02,0,0,114440.24,794
15660417,0.81,2,1,120481.69,613
15777892,0.08,0,0,107720.64,721
15795132,0.07,2,0,91718.8,735
15697574,0.28,1,0,0.0,582
15708534,0.89,2,1,0.0,524
15750839,0.07,0,0,45022.23,649
15722731,0.79,2,1,119556.1,653
15670562,0.01,0,0,101140.76,470
15758073,0.0,2,0,134397.61,655
15759684,0.04,0,0,176227.07,528
15606397,0.79,0,1,152086.15,577
15673439,0.71,0,1,142644.64,646
15748381,0.01,0,0,185709.28,613
15626322,0.11,2,0,127570.93,699
15616365,0.15,1,0,0.0,571
15792525,0.76,0,1,97361.66,628
15731829,0.0,1,0,0.0,616
15808189,0.05,1,0,0.0,449
15659428,0.02,1,0,0.0,520
15773639,0.1,2,0,98270.34,745
15777896,0.05,0,0,83415.04,850
15579131,0.01,1,0,0.0,835
15623560,0.04,0,0,102482.76,668
15605286,0.67,0,1,118803.35,565
15730345,0.03,0,0,104508.1,617
15651264,0.92,2,1,124425.99,850
15771855,0.01,1,0,0.0,682
15711309,0.08,2,0,129834.67,574
15809991,0.01,0,0,130274.22,756
15683993,0.04,2,0,142987.46,493
15734649,0.86,2,1,133295.98,779
15725068,0.0,1,0,0.0,701
15665062,0.03,0,0,110928.51,696
15730540,0.09,2,0,88656.37,794
15723250,0.0,1,0,0.0,519
15600974,0.71,0,1,0.0,516
15677395,0.03,2,0,129189.15,633
15611669,0.93,0,1,126608.37,623
15610337,0.01,2,0,104832.49,666
15720509,0.0,0,0,150856.79,696
15815259,0.07,1,0,0.0,835
15634267,0.01,1,0,0.0,717
15652700,0.0,1,0,0.0,539
15753888,0.69,0,1,108004.64,607
15790235,0.04,0,0,104291.41,778
15591698,0.85,2,1,132934.89,849
15783659,0.12,0,0,145981.87,659
15580213,0.03,1,0,0.0,585
15601172,0.03,2,0,91125.75,672
15616954,0.02,1,0,0.0,592
15606915,0.03,2,0,98148.61,764
15638983,0.08,2,0,133189.4,684
15646632,0.0,1,0,0.0,741
15813844,0.0,0,0,105961.68,703
15792649,0.0,1,0,0.0,547
15703923,0.02,0,0,190409.34,744
15791268,0.08,2,0,122447.76,565
15569446,0.06,2,0,122338.43,732
15687946,0.1,0,0,117419.35,556
15697020,0.02,2,0,91068.56,618
15769353,0.68,2,1,150490.32,550
15756992,0.01,1,0,0.0,701
15737506,0.16,2,0,0.0,645
15641474,0.12,2,0,139859.54,638
15764314,0.03,2,0,113877.23,550
15636541,0.06,0,0,144961.97,683
15749068,0.78,2,1,139625.34,632
15691504,0.38,2,0,124099.13,619
15598586,0.03,0,0,113292.17,680
15732704,0.02,2,0,148042.97,582
15745417,0.06,0,0,89685.92,707
15713440,0.8,1,1,151701.45,519
15750104,0.16,2,0,132615.73,718
15786905,0.05,2,0,141782.57,749
15585748,0.01,0,0,135337.49,585
15608328,0.02,1,0,0.0,760
15749004,0.07,2,0,118100.59,718
15682048,0.81,0,1,136188.78,605
15616676,0.73,2,1,122478.51,632
15705009,0.99,2,1,156974.26,649
15779743,0.04,1,0,0.0,633
15628420,0.02,2,0,80462.24,660
15647306,0.67,0,1,131240.61,777
15616745,0.03,0,0,174894.53,542
15801296,0.04,2,0,143258.85,634
15711028,0.91,1,1,0.0,534
15593241,0.02,1,0,0.0,444
15666982,0.23,2,0,123948.85,629
15664543,0.61,0,1,0.0,699
15609475,0.0,0,0,98544.11,604
15700255,0.12,2,0,95488.82,814
15623053,0.03,2,0,123177.01,454
15565891,0.0,1,0,0.0,709
15626412,0.0,1,0,0.0,499
15669899,0.94,2,1,135643.0,755
15680243,0.12,2,0,143390.51,792
15770567,0.04,0,0,123502.53,557
15806822,0.01,1,0,0.0,739
15700946,0.02,0,0,152992.91,574
15621205,0.02,0,0,175111.11,578
15643229,0.0,1,0,0.0,671
15718912,0.77,0,1,126147.84,608
15608344,0.93,1,1,137059.05,749
15575409,0.13,2,0,116891.72,581
15647091,0.02,2,0,75888.2,725
15595440,0.08,0,0,122451.46,508
15749693,0.0,1,0,0.0,658
15762605,0.04,0,0,104796.54,685
15711618,0.85,2,1,124640.51,704
15656009,0.06,2,0,0.0,736
15683677,0.01,0,0,0.0,769
15623525,0.02,0,0,125175.58,564
15793346,0.02,1,0,0.0,602
15774133,0.06,0,0,178032.53,706
15789955,0.8,2,1,112414.81,698
15666163,0.04,0,0,100421.1,695
15779620,0.13,0,0,0.0,575
15806027,0.96,2,1,0.0,556
15579526,0.07,0,0,50194.59,551
